chrom	start	stop	name2	score	strand
chrY	8412715	8415081	Gm28147	.	1
chrY	8675891	8678256	Gm28331	.	1
chrY	8832820	8835169	Gm20815	.	-1
chrY	8986691	8990039	Gm29364	.	-1
chrY	9022595	9024960	Gm29363	.	1
chrY	9130998	9132561	Gm21292	.	-1
chrY	9131567	9133924	Gm21292	.	-1
chrY	9199823	9202190	Gm21721	.	-1
chrY	9199959	9200643	Gm21721	.	-1
chrY	9307878	9310243	Gm29329	.	1
chrY	9344835	9347184	Gm21812	.	-1
chrY	9344970	9345654	Gm21812	.	-1
chrY	9413517	9416148	Gm21874	.	-1
chrY	9413642	9414341	Gm21874	.	-1
chrY	9781803	9784197	Gm20821	.	1
chrY	9783379	9784063	Gm20821	.	1
chrY	10144734	10147183	Gm21310	.	-1
chrY	10144860	10145559	Gm21310	.	-1
chrY	10151536	10154879	Gm28509	.	-1
chrY	10322617	10324589	Gm20834	.	-1
chrY	10322750	10323434	Gm20834	.	-1
chrY	10412736	10444691	Gm28510	.	1
chrY	10533608	10536042	Gm20737	.	-1
chrY	10533729	10534428	Gm20737	.	-1
chrY	10553452	10553992	Gm21775	.	1
chrY	10616360	10616903	Gm21900	.	1
chrY	10626742	10629110	Gm29527	.	1
chrY	10658331	10660695	Gm29522	.	1
chrY	10750003	10752450	Gm20777	.	-1
chrY	10750127	10750826	Gm20777	.	-1
chrY	10756786	10760126	Gm28955	.	-1
chrY	10806573	10808312	Gm28954	.	1
chrY	11197023	11199374	Gm20828	.	-1
chrY	11197161	11197848	Gm20828	.	-1
chrY	12211888	12212386	Gm28656	.	1
chrY	12273931	12306702	Gm29554	.	1
chrY	12381980	12384008	Gm20812	.	1
chrY	12383183	12383867	Gm20812	.	1
chrY	12513576	12516809	Gm37739	.	-1
chrY	12688109	12690064	Gm21379	.	1
chrY	13042890	13045326	Gm20807	.	1
chrY	13091541	13093901	Gm38084	.	-1
chrY	13120039	13122400	Gm37231	.	-1
chrY	13132949	13133492	Gm21891	.	-1
chrY	13161967	13164408	Gm21425	.	1
chrY	13163581	13164280	Gm21425	.	1
chrY	13210160	13213395	Gm37252	.	-1
chrY	13223385	13223928	Gm21828	.	-1
chrY	13252390	13254834	Gm21440	.	1
chrY	13252441	13378797	Gm21454	.	1
chrY	13307100	13310334	Gm37147	.	-1
chrY	13335782	13338145	Gm38159	.	-1
chrY	13348520	13349063	Gm21725	.	-1
chrY	13376361	13378804	Gm21454	.	1
chrY	13423452	13426687	Gm37870	.	-1
chrY	13452287	13454653	Gm37378	.	-1
chrY	13465036	13465579	Gm21866	.	-1
chrY	13494025	13496466	Gm20773	.	1
chrY	13495641	13496322	Gm20773	.	1
chrY	13580700	13582258	Gm37561	.	-1
chrY	13917047	13920389	Gm37263	.	-1
chrY	13941737	13942280	Gm21767	.	1
chrY	13952700	13955065	Gm37130	.	1
chrY	13980580	13983815	Gm37467	.	1
chrY	14071393	14073759	Gm38363	.	1
chrY	14220903	14223183	Gm30174	.	1
chrY	14282471	14284836	Gm30353	.	1
chrY	14347557	14349915	Gm30686	.	1
chrY	14400709	14426798	Gm30737	.	1
chrY	14525079	14528058	Gm36987	.	-1
chrY	14863839	14867073	Gm37654	.	1
chrY	15241460	15244691	Gm37572	.	1
chrY	15270052	15273287	Gm37344	.	1
chrY	15444178	15445304	Gm37059	.	1
chrY	15490642	15491954	Gm31942	.	1
chrY	15491097	15492836	Gm31942	.	1
chrY	15569794	15572178	Gm37440	.	-1
chrY	15734795	15737530	Gm37577	.	1
chrY	15882420	15884771	Gm20822	.	-1
chrY	15882558	15883245	Gm20822	.	-1
chrY	16691329	16697033	Gm37158	.	-1
chrY	16923784	16924282	Gm21809	.	1
chrY	16923790	16924258	Gm21809	.	1
chrY	17093872	17095892	Gm20877	.	1
chrY	17093878	17095887	Gm20877	.	1
chrY	17225446	17228678	Gm38003	.	-1
chrY	17400760	17402715	Rbm31y	.	1
chrY	17804544	17806904	Gm37865	.	-1
chrY	17833040	17835401	Gm36941	.	-1
chrY	17845723	17846266	Gm21904	.	-1
chrY	17867024	17870364	Gm37937	.	1
chrY	17874740	17967596	Gm20831	.	1
chrY	17874740	17877179	Gm20772	.	1
chrY	17922927	17926162	Gm37286	.	-1
chrY	17935712	17937330	Srsy	.	-1
chrY	17957446	17960787	Gm38028	.	1
chrY	17965159	17967603	Gm20831	.	1
chrY	18061269	18061812	Gm21764	.	-1
chrY	18089115	18091556	Ssty1	.	1
chrY	18090733	18091432	Ssty1	.	1
chrY	18199138	18202472	Gm38072	.	1
chrY	18283694	18284883	Gm37473	.	1
chrY	18293524	18295111	Gm37656	.	-1
chrY	18321026	18322074	Gm38127	.	1
chrY	18557837	18558876	Gm38361	.	-1
chrY	18629783	18633125	Gm38209	.	-1
chrY	18654481	18655024	Gm21822	.	1
chrY	18665416	18667781	Gm37734	.	1
chrY	18693356	18696591	Gm38013	.	1
chrY	18749155	18752497	Gm37948	.	-1
chrY	18933162	18935442	Gm34550	.	1
chrY	18972544	18973072	Gm37544	.	1
chrY	18994761	18997125	Gm34716	.	1
chrY	19038588	19039116	Gm37635	.	1
chrY	19059860	19062218	Gm35070	.	1
chrY	19113006	19139093	Gm35134	.	1
chrY	19157402	19157855	Gm37998	.	1
chrY	19237402	19240380	Gm38094	.	-1
chrY	19954017	19957248	Gm38168	.	1
chrY	19983059	19985421	Gm37740	.	1
chrY	20134947	20135057	Gm27701	.	1
chrY	20497511	20499791	Gm36261	.	1
chrY	20537097	20537625	Gm37898	.	1
chrY	20559990	20562355	Gm36467	.	1
chrY	20603913	20604441	Gm37927	.	1
chrY	20759356	20759803	Gm36929	.	1
chrY	20791344	20794578	Gm38174	.	1
chrY	20967476	20993657	Gm29866	.	-1
chrY	21052481	21055721	Gm36950	.	-1
chrY	21164569	21166905	Gm20909	.	1
chrY	21166082	21166766	Gm20909	.	1
chrY	21241574	21243910	Gm20865	.	1
chrY	21242965	21243821	Gm20865	.	1
chrY	21346235	21349473	Gm37462	.	-1
chrY	21572630	21575870	Gm38370	.	-1
chrY	21610495	21613843	Gm38054	.	1
chrY	21891558	21894794	Gm37690	.	-1
chrY	22025163	22051353	Gm31571	.	-1
chrY	22109758	22112998	Gm32114	.	-1
chrY	22145144	22148488	Gm37075	.	1
chrY	22403302	22406098	Gm38371	.	-1
chrY	22438027	22441376	Gm37657	.	1
chrY	22696441	22699679	Gm37721	.	-1
chrY	22835085	22861256	Gm21366	.	-1
chrY	22920119	22923358	Gm33954	.	-1
chrY	22955349	22958699	Gm37538	.	1
chrY	23013405	23014950	Gm34217	.	-1
chrY	23212217	23215455	Gm37952	.	-1
chrY	23539193	23542427	Gm37454	.	-1
chrY	23757633	23760872	Gm37840	.	-1
chrY	23792728	23796073	Gm37574	.	1
chrY	23850729	23852312	Gm35670	.	-1
chrY	24051127	24054365	Gm37687	.	-1
chrY	24086388	24089731	Gm38296	.	1
chrY	24273507	24276742	Gm36345	.	-1
chrY	24306235	24309585	Gm37157	.	1
chrY	24455056	24457399	Gm20809	.	1
chrY	24456581	24457265	Gm20809	.	1
chrY	24564330	24567568	Gm37434	.	-1
chrY	24786617	24789853	Gm30045	.	-1
chrY	24795160	24796243	Gm21921	.	-1
chrY	24819390	24822739	Gm37112	.	1
chrY	25077340	25080578	Gm37071	.	-1
chrY	25112580	25115921	Gm37547	.	1
chrY	25299746	25302982	Gm30705	.	-1
chrY	25308277	25309360	Gm21773	.	-1
chrY	25332502	25335851	Gm37451	.	1
chrY	25590417	25593655	Gm37875	.	-1
chrY	25812790	25816026	Gm31422	.	-1
chrY	25845559	25848910	Gm37798	.	1
chrY	26103540	26106778	Gm37346	.	-1
chrY	26138801	26142144	Gm38136	.	1
chrY	26208874	26209897	Gm37808	.	1
chrY	26325924	26329160	Gm32181	.	-1
chrY	26610455	26613352	Gm28853	.	-1
chrY	26648449	26651786	Gm28852	.	1
chrY	26731224	26731671	Gm28858	.	-1
chrY	26750604	26776799	Gm20890	.	-1
chrY	26835627	26838863	Gm28245	.	-1
chrY	26871886	26875234	Gm28246	.	1
chrY	27065925	27069161	Gm28249	.	-1
chrY	27103778	27107127	Gm28250	.	1
chrY	27161576	27163118	Gm28244	.	-1
chrY	27355543	27358781	Gm29021	.	-1
chrY	27393537	27396874	Gm28880	.	1
chrY	27495725	27521920	Gm21488	.	-1
chrY	27580749	27583985	Gm28454	.	-1
chrY	27616995	27620343	Gm28878	.	1
chrY	27811019	27814255	Gm29399	.	-1
chrY	28105188	28108426	Gm28799	.	-1
chrY	28143147	28146485	Gm28798	.	1
chrY	28245351	28271512	Gm20894	.	-1
chrY	28330277	28333513	Gm28938	.	-1
chrY	28624714	28627952	Gm29122	.	-1
chrY	28715705	28717247	Gm28985	.	-1
chrY	28846363	28848727	Gm28725	.	-1
chrY	28871183	28871711	Gm28984	.	-1
chrY	28908996	28911276	Gm28987	.	-1
chrY	28994507	28995633	Gm28986	.	1
chrY	29156795	29159075	Gm28129	.	1
chrY	29219691	29222056	Gm28127	.	1
chrY	29263851	29264379	Gm28128	.	1
chrY	29395247	29395694	Gm28132	.	1
chrY	29558659	29561895	Gm28130	.	-1
chrY	29587677	29590910	Gm28131	.	-1
chrY	29655496	29683370	Gm21679	.	-1
chrY	30132602	30133130	Gm29316	.	1
chrY	30155237	30157598	Gm29315	.	1
chrY	30195251	30195779	Gm28216	.	1
chrY	30310103	30311114	Gm28217	.	-1
chrY	30396169	30396697	Gm28092	.	1
chrY	30423566	30425930	Gm28091	.	1
chrY	30542566	30543013	Gm29580	.	1
chrY	30613152	30616388	Gm28089	.	-1
chrY	30642086	30645319	Gm28088	.	-1
chrY	30676281	30676728	Gm29579	.	-1
chrY	30706532	30738561	Gm29582	.	-1
chrY	30839756	30840284	Gm21529	.	-1
chrY	30839780	30840278	Gm21529	.	-1
chrY	30881301	30883666	Gm29581	.	-1
chrY	30905986	30906514	Gm21539	.	-1
chrY	30906010	30906508	Gm21539	.	-1
chrY	30943799	30946078	Gm29578	.	-1
chrY	31267476	31268004	Gm21780	.	1
chrY	31267482	31267980	Gm21780	.	1
chrY	31290380	31292742	Gm28486	.	1
chrY	31448705	31451937	Gm28487	.	1
chrY	31509422	31512658	Gm28488	.	-1
chrY	31538337	31541570	Gm28491	.	-1
chrY	31602723	31634756	Gm28490	.	-1
chrY	31605462	31633324	Gm28490	.	-1
chrY	31735962	31736490	Gm21562	.	-1
chrY	31735986	31736484	Gm21562	.	-1
chrY	31777537	31779902	Gm28298	.	-1
chrY	31802209	31802737	Gm21572	.	-1
chrY	31802233	31802731	Gm21572	.	-1
chrY	31840011	31842290	Gm28297	.	-1
chrY	32159838	32160366	Gm21723	.	1
chrY	32159844	32160342	Gm21723	.	1
chrY	32181633	32183997	Gm28296	.	1
chrY	32221118	32221647	Gm21821	.	1
chrY	32221124	32221622	Gm21821	.	1
chrY	32244057	32246421	Gm28295	.	1
chrY	32283538	32284066	Gm21842	.	1
chrY	32283544	32284042	Gm21842	.	1
chrY	32305045	32307409	Gm28170	.	1
chrY	32494400	32497636	Gm28764	.	-1
chrY	32523344	32526576	Gm28762	.	-1
chrY	32557995	32558442	Gm28763	.	-1
chrY	32588414	32620443	Gm21094	.	-1
chrY	32591148	32619011	Gm21094	.	-1
chrY	32712664	32713192	Gm21588	.	-1
chrY	32712688	32713186	Gm21588	.	-1
chrY	32754585	32756950	Gm28761	.	-1
chrY	32779239	32779767	Gm21599	.	-1
chrY	32779263	32779761	Gm21599	.	-1
chrY	32817020	32819299	Gm28765	.	-1
chrY	33140697	33141225	Gm21916	.	1
chrY	33140703	33141201	Gm21916	.	1
chrY	33163599	33165961	Gm29191	.	1
chrY	33289864	33290311	Gm28210	.	1
chrY	33321744	33324976	Gm29074	.	1
chrY	33382664	33385900	Gm28518	.	-1
chrY	33411602	33414835	Gm28519	.	-1
chrY	33446026	33449259	Gm28520	.	-1
chrY	33511115	33543164	Gm20838	.	-1
chrY	33513849	33541736	Gm20838	.	-1
chrY	33635669	33636197	Gm21626	.	-1
chrY	33635693	33636191	Gm21626	.	-1
chrY	33677626	33679991	Gm28521	.	-1
chrY	33702335	33702863	Gm21633	.	-1
chrY	33702359	33702857	Gm21633	.	-1
chrY	33740210	33742489	Gm28522	.	-1
chrY	34063697	34064225	Gm28517	.	1
chrY	34086380	34088745	Gm29532	.	1
chrY	34125908	34126436	Gm29531	.	1
chrY	34148854	34151218	Gm28464	.	1
chrY	34186434	34186962	Gm29656	.	1
chrY	34209369	34211733	Gm29655	.	1
chrY	34335628	34336075	Gm29653	.	1
chrY	34410915	34414265	Gm29654	.	1
chrY	34468989	34470529	Gm29080	.	-1
chrY	34670133	34673374	Gm29081	.	-1
chrY	34705340	34708688	Gm29077	.	1
chrY	34763131	34764675	Gm29078	.	-1
chrY	34963857	34967095	Gm29225	.	-1
chrY	34999097	35002441	Gm29226	.	1
chrY	35105683	35131833	Gm20855	.	-1
chrY	35108440	35130404	Gm20855	.	-1
chrY	35190745	35193986	Gm29386	.	-1
chrY	35225888	35229236	Gm29384	.	1
chrY	35458445	35461685	Gm28260	.	-1
chrY	35551682	35553266	Gm28264	.	-1
chrY	35761785	35765015	Gm28463	.	-1
chrY	35863132	35864155	Gm28585	.	1
chrY	35895327	35921526	Gm20896	.	-1
chrY	35898092	35920097	Gm20896	.	-1
chrY	35980961	35984200	Gm28470	.	-1
chrY	36015724	36019070	Gm28469	.	1
chrY	36273162	36276400	Gm28332	.	-1
chrY	36308400	36311744	Gm28333	.	1
chrY	36391136	36391583	Gm28336	.	-1
chrY	36495710	36498950	Gm28338	.	-1
chrY	36676979	36678002	Gm28811	.	1
chrY	36689718	36690165	Gm28810	.	-1
chrY	36709097	36735290	Gm20835	.	-1
chrY	36794109	36797345	Gm29027	.	-1
chrY	36830540	36833887	Gm29028	.	1
chrY	36884896	36888946	Gm29023	.	-1
chrY	36935943	36939282	Gm29025	.	1
chrY	37082810	37084351	Gm28212	.	-1
chrY	37233419	37259603	Gm20905	.	-1
chrY	37547327	37550565	Gm28820	.	-1
chrY	37808836	37812183	Gm29671	.	1
chrY	37957810	37960145	Gm20738	.	1
chrY	38067041	38070280	Gm28545	.	-1
chrY	38102222	38105565	Gm28547	.	1
chrY	38340084	38343323	Gm28771	.	-1
chrY	38376498	38379839	Gm28772	.	1
chrY	38476060	38502238	Gm20897	.	-1
chrY	38561062	38564300	Gm28774	.	-1
chrY	38574608	38575691	Gm21732	.	-1
chrY	38596216	38599560	Gm28775	.	1
chrY	38872634	38874998	Gm28176	.	-1
chrY	38897392	38897918	Gm28786	.	-1
chrY	38935103	38937383	Gm29360	.	-1
chrY	39158847	39162080	Gm29497	.	-1
chrY	39411820	39414100	Gm29498	.	1
chrY	39451242	39451740	Gm36782	.	1
chrY	39504126	39504624	Gm29839	.	1
chrY	40104655	40112547	Gm28595	.	1
chrY	40188894	40191869	Gm37032	.	1
chrY	40290789	40316903	Gm21865	.	-1
chrY	40293537	40315451	Gm21865	.	-1
chrY	40367505	40372751	Gm29433	.	1
chrY	40367716	40370075	Gm29215	.	-1
chrY	40380440	40381523	Gm21882	.	-1
chrY	40390921	40391449	Gm21801	.	-1
chrY	40390945	40391443	Gm21801	.	-1
chrY	40431917	40434282	Gm28850	.	-1
chrY	40456742	40457270	Gm21914	.	-1
chrY	40456766	40457264	Gm21914	.	-1
chrY	40494487	40496767	Gm28617	.	-1
chrY	40638692	40641058	Gm28619	.	-1
chrY	40651453	40651996	Gm21852	.	-1
chrY	40684180	40684290	Gm27466	.	1
chrY	40688737	40688847	Gm28018	.	1
chrY	40733741	40736976	Gm28993	.	-1
chrY	40762504	40764868	Gm28994	.	-1
chrY	40775222	40775765	Gm21797	.	-1
chrY	40804913	40807356	Gm20795	.	1
chrY	40806530	40807229	Gm20795	.	1
chrY	41382436	41385771	Gm28427	.	-1
chrY	41406497	41407040	Gm21800	.	1
chrY	41417431	41419796	Gm28426	.	1
chrY	41445821	41448182	Gm28425	.	1
chrY	41766833	41769112	Gm28834	.	-1
chrY	42141554	42144786	Gm29537	.	1
chrY	42459557	42462795	Gm29274	.	-1
chrY	42487643	42490878	Gm29275	.	-1
chrY	42550082	42582250	Gm29276	.	-1
chrY	42770804	42771332	Gm29645	.	1
chrY	42833152	42833680	Gm28312	.	1
chrY	42975148	42975595	Gm29042	.	1
chrY	43047509	43050744	Gm28311	.	-1
chrY	43076398	43079631	Gm28310	.	-1
chrY	43451133	43454367	Gm28568	.	-1
chrY	43803099	43805379	Gm29286	.	1
chrY	43842630	43843158	Gm29285	.	1
chrY	43865260	43867624	Gm28280	.	1
chrY	44154606	44157841	Gm28278	.	-1
chrY	44168123	44171356	Gm28279	.	-1
chrY	44232122	44264444	Gm21739	.	-1
chrY	44234853	44263016	Gm21739	.	-1
chrY	44348301	44348829	Gm28886	.	-1
chrY	44348345	44348829	Gm28886	.	-1
chrY	44385912	44388191	Gm29426	.	-1
chrY	44818409	44827383	Gm28887	.	-1
chrY	44821006	44823896	Gm29444	.	1
chrY	44980579	44981263	Gm21783	.	-1
chrY	45044001	45047234	Gm29445	.	1
chrY	45225739	45228971	Gm28457	.	1
chrY	45448959	45452192	Gm28458	.	1
chrY	45788730	45789214	Gm28461	.	1
chrY	45788730	45789258	Gm28461	.	1
chrY	45811679	45814040	Gm28460	.	1
chrY	45851117	45851601	Gm28851	.	1
chrY	45851117	45851645	Gm28851	.	1
chrY	45874034	45876398	Gm28456	.	1
chrY	46347583	46348681	Gm29648	.	-1
chrY	46574764	46577998	Gm29646	.	1
chrY	46603659	46606894	Gm28549	.	1
chrY	46847640	46850004	Gm29210	.	-1
chrY	46872412	46872940	Gm29213	.	-1
chrY	46872456	46872940	Gm29213	.	-1
chrY	46910029	46912390	Gm28550	.	-1
chrY	46934837	46935365	Gm28604	.	-1
chrY	46934881	46935365	Gm28604	.	-1
chrY	47252166	47254445	Gm28565	.	1
chrY	47291728	47292212	Gm28566	.	1
chrY	47291728	47292256	Gm28566	.	1
chrY	47314561	47316926	Gm28697	.	1
chrY	47357939	47358423	Gm28554	.	1
chrY	47357939	47358467	Gm28554	.	1
chrY	47450959	47482990	Gm21256	.	1
chrY	47452393	47480252	Gm21256	.	1
chrY	47544771	47548004	Gm29056	.	1
chrY	47573713	47576949	Gm29098	.	1
chrY	47669241	47691098	Gm21170	.	-1
chrY	47831931	47835165	Gm29373	.	-1
chrY	47856811	47857339	Gm29370	.	-1
chrY	47856834	47857333	Gm29370	.	-1
chrY	48185736	48188014	Gm29166	.	1
chrY	48220015	48220499	Gm28194	.	1
chrY	48220015	48220543	Gm28194	.	1
chrY	48311854	48343871	Gm20792	.	1
chrY	48405689	48408921	Gm28754	.	1
chrY	48434614	48437850	Gm28753	.	1
chrY	48787045	48790285	Gm29070	.	1
chrY	48856496	48882617	Gm28553	.	1
chrY	49018253	49021493	Gm28726	.	1
chrY	49473819	49477161	Gm29270	.	-1
chrY	49509047	49512286	Gm29271	.	1
chrY	49571155	49597425	Gm21209	.	1
chrY	49572578	49597230	Gm21209	.	1
chrY	49697223	49700566	Gm28681	.	-1
chrY	49732438	49735678	Gm28684	.	1
chrY	50028560	50031800	Gm28679	.	1
chrY	50097275	50122131	Gm28870	.	1
chrY	50258986	50262223	Gm29511	.	1
chrY	50544516	50547755	Gm29117	.	1
chrY	50608250	50634461	Gm20883	.	1
chrY	50770043	50773283	Gm29116	.	1
chrY	51063066	51066306	Gm29321	.	1
chrY	51125219	51151484	Gm21117	.	1
chrY	51126654	51148719	Gm21117	.	1
chrY	51251271	51254613	Gm28317	.	-1
chrY	51280594	51283833	Gm28318	.	1
chrY	51408968	51410551	Gm28313	.	1
chrY	51460089	51463433	Gm28315	.	-1
chrY	51495431	51498671	Gm28316	.	1
chrY	51697440	51698982	Gm28944	.	1
chrY	51753579	51756918	Gm28945	.	-1
chrY	51790005	51793245	Gm28947	.	1
chrY	51852119	51878300	Gm20920	.	1
chrY	51978427	51981771	Gm28948	.	-1
chrY	52013769	52017009	Gm28950	.	1
chrY	52342719	52346062	Gm29063	.	1
chrY	52497005	52500244	Gm28197	.	1
chrY	52717903	52721143	Gm28735	.	1
chrY	52780039	52806254	Gm21258	.	1
chrY	52781461	52806058	Gm21258	.	1
chrY	52905154	52908497	Gm28732	.	-1
chrY	52940505	52943743	Gm28733	.	1
chrY	53142434	53143976	Gm28233	.	1
chrY	53146639	53148054	Gm28235	.	-1
chrY	53234009	53237249	Gm28236	.	1
chrY	53415952	53418291	Gm20747	.	-1
chrY	53416091	53416775	Gm20747	.	-1
chrY	53435827	53437381	Gm29250	.	1
chrY	53492166	53495514	Gm29252	.	-1
chrY	53527412	53530651	Gm29248	.	1
chrY	53729611	53731157	Gm28908	.	1
chrY	53843948	53870150	Gm20929	.	1
chrY	53965559	53968902	Gm28276	.	-1
chrY	54001256	54004153	Gm28274	.	1
chrY	54290513	54293753	Gm28291	.	1
chrY	54331573	54334811	Gm28293	.	1
chrY	54562410	54565757	Gm29305	.	-1
chrY	54604371	54607612	Gm29303	.	1
chrY	54819757	54820616	Gm29557	.	1
chrY	54928996	54929104	Gm23052	.	-1
chrY	55151574	55154817	Gm29301	.	1
chrY	55213719	55239871	Gm20931	.	1
chrY	55215152	55237126	Gm20931	.	1
chrY	55373935	55377172	Gm29555	.	1
chrY	55574639	55576183	Gm28355	.	1
chrY	55630824	55634171	Gm28352	.	-1
chrY	55731755	55757908	Gm21858	.	1
chrY	55733187	55755156	Gm21858	.	1
chrY	55797790	55801133	Gm28201	.	-1
chrY	55833463	55836360	Gm28202	.	1
chrY	56091401	56094749	Gm28206	.	-1
chrY	56125272	56128511	Gm28207	.	1
chrY	56166622	56169519	Gm28208	.	1
chrY	56396950	56400297	Gm29222	.	-1
chrY	56420275	56429767	Gm29221	.	1
chrY	56438869	56442111	Gm29220	.	1
chrY	56803397	56804256	Gm29405	.	1
chrY	56941293	56942627	Gm29406	.	-1
chrY	57033824	57035409	Gm29404	.	1
chrY	57125045	57128288	Gm28964	.	1
chrY	57187187	57213321	Sly	.	1
chrY	57187205	57213362	Sly	.	1
chrY	57343728	57354175	Gm28709	.	-1
chrY	57347487	57350727	Gm28965	.	1
chrY	57531411	57533744	Gm21943	.	-1
chrY	57559216	57563464	Gm28532	.	-1
chrY	57643571	57646813	Gm28966	.	1
chrY	57705696	57731932	Gm28961	.	1
chrY	57821934	57824297	Gm28962	.	-1
chrY	57850476	57853710	Gm28963	.	-1
chrY	58047924	58048452	Gm29466	.	-1
chrY	58079999	58082675	Gm29467	.	-1
chrY	58404475	58405003	Gm20963	.	1
chrY	58427108	58429470	Gm28326	.	1
chrY	58491792	58494156	Gm28325	.	1
chrY	58688585	58691821	Gm28284	.	-1
chrY	58717539	58720772	Gm29368	.	-1
chrY	58782566	58814597	Gm21861	.	-1
chrY	58785306	58813165	Gm21861	.	-1
chrY	58914726	58915254	Gm21413	.	-1
chrY	58956280	58958645	Gm28073	.	-1
chrY	58980962	58981489	Gm21419	.	-1
chrY	59022159	59025399	Gm28074	.	-1
chrY	59047278	59047806	Gm21428	.	-1
chrY	59085107	59087386	Gm28072	.	-1
chrY	59489252	59492035	Gm29672	.	1
chrY	59517689	59520925	Gm29131	.	1
