chrom	start	stop	name2	score	strand
chr7	5020375	5036768	Zfp865	.	1
chr7	5020569	5033138	Zfp865	.	1
chr7	5034117	5035246	Zfp865	.	1
chr7	5034438	5038446	Zfp784	.	-1
chr7	5046948	5057116	Gm15510	.	-1
chr7	5051537	5053723	Zfp580	.	1
chr7	5051988	5053335	Zfp580	.	1
chr7	5056151	5060782	Ccdc106	.	1
chr7	5056739	5060785	Ccdc106	.	1
chr7	5057196	5060785	Ccdc106	.	1
chr7	5059276	5062049	Gm45133	.	-1
chr7	5062142	5079938	U2af2	.	1
chr7	5062244	5079933	U2af2	.	1
chr7	5067227	5079932	U2af2	.	1
chr7	5080234	5098178	Epn1	.	1
chr7	5080292	5098176	Epn1	.	1
chr7	5083754	5098176	Epn1	.	1
chr7	5109786	5116911	Rfpl4	.	-1
chr7	5109865	5116911	Rfpl4	.	-1
chr7	5110246	5116950	Rfpl4	.	-1
chr7	5124937	5125950	Rasl2-9	.	-1
chr7	5127631	5127715	Gm26217	.	-1
chr7	5146217	5147501	Vmn1r55	.	-1
chr7	5194915	5196747	Vmn1r56	.	-1
chr7	5220477	5221410	Vmn1r57	.	1
chr7	5277343	5277450	Gm23942	.	-1
chr7	5298546	5351035	Nlrp2	.	-1
chr7	5350536	5360682	Gm5065	.	1
chr7	5351207	5359965	Gm5065	.	1
chr7	5408886	5413145	Vmn1r58	.	-1
chr7	5453399	5454838	Vmn1r59	.	-1
chr7	5479530	5493967	Vmn2r28	.	-1
chr7	5544171	5545178	Vmn1r60	.	-1
chr7	5610250	5612068	Vmn1r61	.	-1
chr7	5674626	5676383	Vmn1r62	.	1
chr7	5802344	5805445	Vmn1r63	.	-1
chr7	5883579	5884590	Vmn1r64	.	-1
chr7	6007749	6011010	Vmn1r65	.	-1
chr7	6039130	6042654	4933402C05Rik	.	1
chr7	6040815	6042950	Gm44733	.	-1
chr7	6041953	6042950	Gm44733	.	-1
chr7	6045160	6105150	Nlrp4c	.	1
chr7	6045268	6104684	Nlrp4c	.	1
chr7	6060506	6104632	Nlrp4c	.	1
chr7	6131490	6155971	Zfp787	.	-1
chr7	6136429	6137695	4933431C10Rik	.	1
chr7	6142285	6155997	Zfp787	.	-1
chr7	6142352	6155926	Zfp787	.	-1
chr7	6142401	6151048	Zfp787	.	-1
chr7	6142402	6155434	Zfp787	.	-1
chr7	6155286	6155450	RP23-103E11.7	.	-1
chr7	6156515	6157618	Gm44890	.	1
chr7	6172481	6193811	Zfp444	.	1
chr7	6172501	6191349	Zfp444	.	1
chr7	6172512	6190421	Zfp444	.	1
chr7	6174034	6189846	Zfp444	.	1
chr7	6179974	6183561	Gm45148	.	1
chr7	6197089	6216137	Galp	.	1
chr7	6222277	6239423	Zscan5b	.	1
chr7	6230178	6239190	Zscan5b	.	1
chr7	6252709	6281859	Gm6792	.	1
chr7	6282838	6283610	Gm45069	.	-1
chr7	6286578	6307883	Zfp667	.	1
chr7	6286592	6300959	Zfp667	.	1
chr7	6286613	6307862	Zfp667	.	1
chr7	6287867	6307682	Zfp667	.	1
chr7	6315659	6331285	Zfp583	.	-1
chr7	6316275	6330434	Zfp583	.	-1
chr7	6316304	6329263	Zfp583	.	-1
chr7	6342994	6344005	Gm45068	.	-1
chr7	6343758	6355956	Gm3854	.	1
chr7	6363279	6381709	Zfp78	.	1
chr7	6363309	6380917	Zfp78	.	1
chr7	6363335	6379908	Zfp78	.	1
chr7	6363379	6382605	Zfp78	.	1
chr7	6371363	6379491	Zfp78	.	1
chr7	6371363	6379491	Zfp78	.	1
chr7	6383294	6396915	Zfp28	.	1
chr7	6398714	6429450	Smim17	.	1
chr7	6399053	6399636	Gm16306	.	1
chr7	6410276	6441691	Gm20715	.	1
chr7	6415174	6432093	Smim17	.	1
chr7	6439835	6440896	Olfr1344	.	1
chr7	6460510	6461455	Olfr1336	.	1
chr7	6474087	6475138	Olfr1346	.	1
chr7	6480215	6486813	Olfr5	.	-1
chr7	6487912	6488872	Olfr1347	.	-1
chr7	6487912	6488876	Olfr1347	.	-1
chr7	6501185	6502320	Olfr1348	.	-1
chr7	6501285	6502325	Olfr1348	.	-1
chr7	6512234	6512342	n-R5s150	.	1
chr7	6514395	6515449	Olfr1349	.	-1
chr7	6514395	6522950	Olfr1349	.	-1
chr7	6564840	6570919	Olfr1350	.	1
chr7	6569992	6570919	Olfr1350	.	1
chr7	6651747	6662368	Gm44015	.	-1
chr7	6671268	6696450	Zim1	.	-1
chr7	6676006	6696429	Zim1	.	-1
chr7	6676922	6688672	Zim1	.	-1
chr7	6703891	6730421	Peg3	.	-1
chr7	6730582	6967219	Usp29	.	1
chr7	6730597	6730691	Gm27675	.	1
chr7	6742645	6743700	Gm44862	.	1
chr7	6753042	6754464	Gm44863	.	1
chr7	6803586	6803670	Mir3099	.	1
chr7	6805850	6806457	Gm44585	.	1
chr7	6809000	6811880	Gm44584	.	1
chr7	6839823	6840121	Gm22649	.	-1
chr7	6891037	6893774	Gm44586	.	1
chr7	6900351	6902036	Gm44587	.	1
chr7	6947601	6964825	Usp29	.	1
chr7	6955684	6976663	Zim3	.	-1
chr7	6961159	6963769	Usp29	.	1
chr7	6995299	7003091	Aurkc	.	1
chr7	6995382	7003091	Aurkc	.	1
chr7	6995502	7003091	Aurkc	.	1
chr7	7114689	7121488	Zfp954	.	-1
chr7	7122159	7123838	Gm44697	.	1
chr7	7127072	7136724	Zfp773	.	-1
chr7	7130674	7136755	Zfp773	.	-1
chr7	7171329	7183562	Zfp418	.	1
chr7	7202116	7209998	Zfp772	.	-1
chr7	7213016	7278232	RP24-77E13.10	.	-1
chr7	7228608	7278289	RP24-77E13.10	.	-1
chr7	7231326	7247328	Vmn2r29	.	-1
chr7	7233330	7267276	RP24-77E13.10	.	-1
chr7	7234341	7267280	RP24-77E13.10	.	-1
chr7	7282308	7299533	Clcn4	.	-1
chr7	7284054	7298806	Clcn4	.	-1
chr7	7284101	7299262	Clcn4	.	-1
chr7	7295765	7297137	RP23-344G11.4	.	1
chr7	7298890	7298946	Mir5620	.	1
chr7	7311308	7313382	RP24-77E13.11	.	1
chr7	7311332	7337609	Vmn2r30	.	-1
chr7	7311722	7337531	Vmn2r30	.	-1
chr7	7334148	7374573	RP24-77E13.12	.	-1
chr7	7383026	7399743	Vmn2r31	.	-1
chr7	7463014	7479973	Vmn2r32	.	-1
chr7	7550966	7566786	Vmn2r33	.	-1
chr7	7670886	7689513	Vmn2r34	.	-1
chr7	7786150	7819867	Vmn2r35	.	-1
chr7	7876650	7902462	Vmn2r36	.	-1
chr7	8136949	8161654	Vmn2r41	.	-1
chr7	8183264	8200320	Vmn2r42	.	-1
chr7	8183650	8200319	Vmn2r42	.	-1
chr7	8183655	8200242	Vmn2r42	.	-1
chr7	8244347	8260599	Vmn2r43	.	-1
chr7	8366501	8383354	Vmn2r44	.	-1
chr7	8470524	8489075	Vmn2r45	.	-1
chr7	8906771	8931504	Vmn2r40	.	-1
chr7	9013874	9030798	Vmn2r39	.	-1
chr7	9073834	9097881	Vmn2r38	.	-1
chr7	9205545	9223653	Vmn2r37	.	-1
chr7	9754635	9770571	Vmn2r46	.	-1
chr7	9816781	9841325	Vmn2r47	.	-1
chr7	9868879	9876966	Gm3912	.	-1
chr7	9927623	9953585	Vmn2r48	.	-1
chr7	9976244	9992139	Vmn2r49	.	-1
chr7	10037234	10053178	Vmn2r50	.	-1
chr7	10037234	10053178	Vmn2r50	.	-1
chr7	10087197	10105659	Vmn2r51	.	-1
chr7	10158651	10176286	Vmn2r52	.	-1
chr7	10273827	10275351	Vmn1r66	.	-1
chr7	10446788	10447784	Vmn1r67	.	1
chr7	10487228	10495394	Zik1	.	-1
chr7	10527209	10528169	Vmn1r68	.	-1
chr7	10579755	10581487	Vmn1r69	.	-1
chr7	10633586	10634483	Vmn1r70	.	1
chr7	10687788	10730168	Nlrp4b	.	1
chr7	10687792	10730158	Nlrp4b	.	1
chr7	10716313	10716862	RP23-44P12.2	.	1
chr7	10747501	10749538	Vmn1r71	.	-1
chr7	10900739	10905027	Zscan4b	.	-1
chr7	10900739	10905050	Zscan4b	.	-1
chr7	10958436	10958512	Mir297-1	.	-1
chr7	11005744	11010547	Zscan4c	.	1
chr7	11065138	11069691	Zscan4d	.	-1
chr7	11161373	11166159	Zscan4d	.	-1
chr7	11303217	11303338	Gm26248	.	-1
chr7	11306377	11310682	Zscan4e	.	-1
chr7	11306425	11310659	Zscan4e	.	-1
chr7	11350449	11350525	Gm23087	.	-1
chr7	11397914	11402318	Zscan4f	.	1
chr7	11514309	11519111	Zscan4f	.	1
chr7	11609307	11614112	RP24-351P7.8	.	1
chr7	11669598	11670519	Vmn1r72	.	-1
chr7	11669598	11679317	Vmn1r72	.	-1
chr7	11756256	11757168	Vmn1r73	.	1
chr7	11846774	11847689	Vmn1r74	.	1
chr7	11880342	11881260	Vmn1r75	.	1
chr7	11930310	11931285	Vmn1r76	.	-1
chr7	11967149	11967256	Gm24414	.	-1
chr7	12041298	12042219	Vmn1r77	.	1
chr7	12152463	12153405	Vmn1r78	.	1
chr7	12176139	12177149	Vmn1r79	.	1
chr7	12192964	12193891	Vmn1r80	.	1
chr7	12221315	12225807	RP23-343D3.4	.	1
chr7	12259758	12260679	Vmn1r81	.	-1
chr7	12304801	12305719	Vmn1r82	.	1
chr7	12304804	12305719	Vmn1r82	.	1
chr7	12321179	12322175	Vmn1r83	.	-1
chr7	12358897	12359007	Gm23521	.	-1
chr7	12361807	12362764	Vmn1r84	.	-1
chr7	12415152	12422751	Zfp551	.	-1
chr7	12415262	12422589	Zfp551	.	-1
chr7	12478292	12496235	Zfp606	.	1
chr7	12478304	12483901	Zfp606	.	1
chr7	12481175	12494338	AC139131.1	.	1
chr7	12512516	12556323	2900092C05Rik	.	1
chr7	12581469	12606544	Vmn2r53	.	-1
chr7	12615232	12636134	Vmn2r54	.	-1
chr7	12651705	12684991	Vmn2r55	.	-1
chr7	12665462	12684991	Vmn2r55	.	-1
chr7	12693997	12733105	Vmn2r56	.	-1
chr7	12768091	12775658	Zscan18	.	-1
chr7	12768091	12780654	Zscan18	.	-1
chr7	12768091	12803635	Zscan18	.	-1
chr7	12780859	12781602	RP23-74O12.5	.	1
chr7	12804976	12818854	Zfp329	.	-1
chr7	12804981	12818858	Zfp329	.	-1
chr7	12825917	12828121	RP24-121L4.5	.	1
chr7	12834760	12850577	Zfp110	.	1
chr7	12835482	12849925	Zfp110	.	1
chr7	12860883	12868583	RP24-121L4.7	.	-1
chr7	12881176	12893422	Zfp128	.	1
chr7	12897814	12908239	Zscan22	.	1
chr7	12897835	12909083	Zscan22	.	1
chr7	12897840	12907537	Zscan22	.	1
chr7	12897866	12908243	Zscan22	.	1
chr7	12922289	12926685	Rps5	.	1
chr7	12922289	12926686	Rps5	.	1
chr7	12927415	12931072	Rnf225	.	1
chr7	12930773	12930880	Gm26325	.	1
chr7	12948591	12961768	1810019N24Rik	.	-1
chr7	12959298	12961887	Gm29638	.	1
chr7	12965837	12973822	Zfp324	.	1
chr7	12966102	12970712	Zfp324	.	1
chr7	12977847	12983396	Zfp446	.	1
chr7	12977847	12983396	Zfp446	.	1
chr7	12977847	12985714	Zfp446	.	1
chr7	12978237	12984309	Zfp446	.	1
chr7	12988345	12998150	Slc27a5	.	-1
chr7	12988351	12998192	Slc27a5	.	-1
chr7	13003897	13009800	Zbtb45	.	-1
chr7	13004935	13009822	Zbtb45	.	-1
chr7	13005710	13009830	Zbtb45	.	-1
chr7	13024151	13031035	Trim28	.	1
chr7	13032009	13034651	Chmp2a	.	-1
chr7	13032013	13034644	Chmp2a	.	-1
chr7	13032013	13034807	Chmp2a	.	-1
chr7	13032018	13034739	Chmp2a	.	-1
chr7	13035119	13038275	Ube2m	.	-1
chr7	13035237	13038273	Ube2m	.	-1
chr7	13042302	13054764	Mzf1	.	-1
chr7	13042360	13054665	Mzf1	.	-1
chr7	13043146	13053684	Mzf1	.	-1
chr7	13043168	13054514	Mzf1	.	-1
chr7	13084288	13085215	Vmn1r85	.	-1
chr7	13084288	13087197	Vmn1r85	.	-1
chr7	13093171	13098674	RP23-432H1.8	.	1
chr7	13101996	13102947	Vmn1r86	.	-1
chr7	13131470	13132358	Vmn1r87	.	-1
chr7	13131470	13140087	Vmn1r87	.	-1
chr7	13177718	13178669	Vmn1r88	.	1
chr7	13192116	13197215	RP24-235N21.4	.	-1
chr7	13219338	13220289	Vmn1r89	.	1
chr7	13258966	13278144	6330408A02Rik	.	-1
chr7	13258966	13278683	6330408A02Rik	.	-1
chr7	13258967	13278721	6330408A02Rik	.	-1
chr7	13277312	13311425	Lig1	.	1
chr7	13278825	13311425	Lig1	.	1
chr7	13279264	13311425	Lig1	.	1
chr7	13324654	13359350	Pla2g4c	.	1
chr7	13325666	13360668	Pla2g4c	.	1
chr7	13329317	13360672	Pla2g4c	.	1
chr7	13338829	13339109	Gm24909	.	1
chr7	13374480	13374748	Gm23499	.	1
chr7	13398131	13408887	Cabp5	.	1
chr7	13398294	13406296	Cabp5	.	1
chr7	13450840	13473449	Bsph1	.	1
chr7	13450855	13473379	Bsph1	.	1
chr7	13554863	13571067	Bsph2	.	-1
chr7	13623966	13670807	Sult2a5	.	1
chr7	13733504	13779636	Sult2a2	.	1
chr7	13796245	13837409	Sult2a1	.	-1
chr7	13909675	13989607	Sult2a4	.	-1
chr7	13909676	13989588	Sult2a4	.	-1
chr7	14067445	14123044	Sult2a3	.	-1
chr7	14222402	14254870	Sult2a6	.	-1
chr7	14222410	14254870	Sult2a6	.	-1
chr7	14331435	14333557	Obox8	.	-1
chr7	14410685	14438551	Sult2a8	.	-1
chr7	14410688	14446586	Sult2a8	.	-1
chr7	14465050	14494230	Sult2a7	.	-1
chr7	14465053	14492981	Sult2a7	.	-1
chr7	14465158	14492926	Sult2a7	.	-1
chr7	14465158	14492971	Sult2a7	.	-1
chr7	14560698	14562362	Vmn1r90	.	-1
chr7	14659495	14665996	Obox7	.	1
chr7	14659732	14665996	Obox7	.	1
chr7	14778668	14778772	Gm26056	.	1
chr7	14912357	14912462	Gm24701	.	1
chr7	15388720	15398545	Obox2	.	1
chr7	15388947	15556846	Obox1	.	1
chr7	15388967	15398056	Obox2	.	1
chr7	15388992	15398125	Obox2	.	1
chr7	15390175	15398129	Obox2	.	1
chr7	15479824	15627876	Obox3	.	-1
chr7	15512339	15556446	Obox1	.	1
chr7	15546981	15556866	Obox1	.	1
chr7	15547276	15556373	Obox1	.	1
chr7	15547301	15556442	Obox1	.	1
chr7	15593230	15593335	Gm25354	.	1
chr7	15625301	15627876	Obox3	.	-1
chr7	15625305	15639777	Obox3	.	-1
chr7	15625716	15639902	Obox3	.	-1
chr7	15695212	15695317	Gm23714	.	1
chr7	15750376	15759800	Obox5	.	1
chr7	15820166	15825815	Obox4-ps35	.	-1
chr7	15833240	15839678	Obox6	.	-1
chr7	15865946	15879968	Crx	.	-1
chr7	15865947	15872388	Crx	.	-1
chr7	15867225	15879844	Crx	.	-1
chr7	15882616	15900293	Crxos	.	1
chr7	15896123	15904020	Crxos	.	1
chr7	15896170	15900298	Crxos	.	1
chr7	15901645	15904020	Crxos	.	1
chr7	15917207	15922402	Sepw1	.	-1
chr7	15936182	15946074	Gltscr2	.	-1
chr7	15938761	15938870	Snord23	.	-1
chr7	15946247	15946495	Gm24576	.	1
chr7	15946957	15967567	Ehd2	.	-1
chr7	15970671	16047921	Gltscr1	.	-1
chr7	15971261	15999495	Gltscr1	.	-1
chr7	15971882	15984654	RP24-466N11.9	.	1
chr7	16061813	16096334	Zfp541	.	1
chr7	16071920	16096013	Zfp541	.	1
chr7	16071941	16096328	Zfp541	.	1
chr7	16098457	16117975	Napa	.	1
chr7	16119894	16127516	Kptn	.	1
chr7	16129825	16161063	Slc8a2	.	1
chr7	16130347	16160513	Slc8a2	.	1
chr7	16175274	16186504	Meis3	.	1
chr7	16175429	16186504	Meis3	.	1
chr7	16197146	16222037	Dhx34	.	-1
chr7	16197220	16221993	Dhx34	.	-1
chr7	16197220	16221993	Dhx34	.	-1
chr7	16197220	16222032	Dhx34	.	-1
chr7	16197223	16221993	Dhx34	.	-1
chr7	16234584	16242331	C5ar2	.	-1
chr7	16234725	16244154	C5ar2	.	-1
chr7	16234737	16234864	Gm26473	.	-1
chr7	16246742	16259540	C5ar1	.	-1
chr7	16246744	16259338	C5ar1	.	-1
chr7	16272012	16273617	Inafm1	.	-1
chr7	16274044	16286790	Ccdc9	.	-1
chr7	16275463	16285059	Ccdc9	.	-1
chr7	16309615	16318205	Bbc3	.	1
chr7	16320233	16387806	Sae1	.	-1
chr7	16320741	16387806	Sae1	.	-1
chr7	16327049	16387785	Sae1	.	-1
chr7	16401206	16437695	Zc3h4	.	1
chr7	16401206	16437696	Zc3h4	.	1
chr7	16403963	16404262	RP23-321G17.10	.	-1
chr7	16406754	16407983	RP23-321G17.9	.	-1
chr7	16413907	16416621	RP23-321G17.8	.	-1
chr7	16452778	16455490	Tmem160	.	1
chr7	16455720	16475688	Npas1	.	-1
chr7	16455720	16476780	Npas1	.	-1
chr7	16471812	16471931	n-R5s151	.	1
chr7	16493718	16614993	Arhgap35	.	-1
chr7	16496251	16614937	Arhgap35	.	-1
chr7	16613823	16632544	Gm29443	.	1
chr7	16618626	16619832	Gm29442	.	-1
chr7	16624574	16624677	Gm24708	.	-1
chr7	16671330	16675705	Ceacam15	.	-1
chr7	16721928	16726132	Ceacam9	.	1
chr7	16738409	16749294	Ap2s1	.	1
chr7	16738443	16749014	Ap2s1	.	1
chr7	16781339	16798274	Slc1a5	.	1
chr7	16809245	16816732	Fkrp	.	-1
chr7	16815888	16840931	Strn4	.	1
chr7	16816316	16840927	Strn4	.	1
chr7	16842901	16870372	Prkd2	.	1
chr7	16843064	16870464	Prkd2	.	1
chr7	16871346	16874886	9330104G04Rik	.	-1
chr7	16872943	16874886	9330104G04Rik	.	-1
chr7	16875316	16887462	Dact3	.	1
chr7	16889405	16891067	2700080J24Rik	.	-1
chr7	16891785	16895425	Gng8	.	1
chr7	16892211	16895435	Gng8	.	1
chr7	16892270	16895423	Gng8	.	1
chr7	16906489	16910905	Ptgir	.	1
chr7	16906513	16910900	Ptgir	.	1
chr7	16915378	16924114	Calm3	.	-1
chr7	16944681	16948828	Pnmal2	.	1
chr7	16953394	16953501	Gm25815	.	-1
chr7	16959678	16964607	Pnmal1	.	1
chr7	16983085	16988152	Gm42372	.	1
chr7	16992707	16997516	Ccdc8	.	1
chr7	17004639	17027916	Ppp5c	.	-1
chr7	17031506	17062427	Hif3a	.	-1
chr7	17035733	17056679	Hif3a	.	-1
chr7	17058533	17059441	4833404L02Rik	.	1
chr7	17074039	17133450	Psg16	.	1
chr7	17074040	17098971	Psg16	.	1
chr7	17150281	17164253	Ceacam3	.	1
chr7	17203476	17215760	Psg29	.	1
chr7	17287677	17371627	Gm45035	.	-1
chr7	17314406	17363772	Gm45035	.	-1
chr7	17392759	17424099	Gm45036	.	-1
chr7	17610765	17610875	Gm24520	.	1
chr7	17618169	17618279	Gm25068	.	1
chr7	17713237	17761132	Ceacam5	.	1
chr7	17797824	17799996	Gm45149	.	-1
chr7	17812632	17815663	Ceacam14	.	1
chr7	17972123	17978556	Ceacam11	.	1
chr7	18009888	18013488	Ceacam13	.	1
chr7	18009888	18019221	Ceacam13	.	1
chr7	18017251	18017352	Gm22414	.	-1
chr7	18065928	18071813	Ceacam12	.	1
chr7	18065938	18077986	Ceacam12	.	1
chr7	18065990	18070427	Ceacam12	.	1
chr7	18074015	18186908	Gm44613	.	-1
chr7	18077349	18186952	Gm44613	.	-1
chr7	18176493	18181862	Igfl3	.	1
chr7	18245346	18266092	Mill1	.	1
chr7	18345807	18355009	Psg18	.	-1
chr7	18348209	18354944	Psg18	.	-1
chr7	18396515	18400865	Gm45104	.	-1
chr7	18417838	18417933	Gm24715	.	-1
chr7	18422535	18432041	Psg28	.	-1
chr7	18474581	18484177	Psg26	.	-1
chr7	18519701	18532269	Psg25	.	-1
