chrom	start	stop	name2	score	strand
chrX	7674625	7681089	Magix	.	-1
chrX	7697130	7710262	Gpkow	.	1
chrX	7722216	7728206	Wdr45	.	1
chrX	7722226	7727962	Wdr45	.	1
chrX	7722239	7728005	Wdr45	.	1
chrX	7722244	7730530	Gm45208	.	1
chrX	7722248	7728201	Wdr45	.	1
chrX	7722249	7728182	Wdr45	.	1
chrX	7722265	7728182	Wdr45	.	1
chrX	7722926	7728003	Wdr45	.	1
chrX	7728438	7731064	Praf2	.	1
chrX	7731713	7741341	Ccdc120	.	-1
chrX	7762657	7775202	Tfe3	.	1
chrX	7762663	7775199	Tfe3	.	1
chrX	7762675	7775201	Tfe3	.	1
chrX	7762694	7775199	Tfe3	.	1
chrX	7763958	7775201	Tfe3	.	1
chrX	7764040	7775197	Tfe3	.	1
chrX	7764086	7775199	Tfe3	.	1
chrX	7789764	7820567	Gripap1	.	1
chrX	7789994	7820563	Gripap1	.	1
chrX	7790007	7820563	Gripap1	.	1
chrX	7807100	7807221	Mir1198	.	1
chrX	7822288	7838280	Kcnd1	.	1
chrX	7841830	7876626	Otud5	.	1
chrX	7841855	7874860	Otud5	.	1
chrX	7842055	7875285	Otud5	.	1
chrX	7842081	7875290	Otud5	.	1
chrX	7842115	7876620	Otud5	.	1
chrX	7878305	7883428	Pim2	.	1
chrX	7884027	7894492	Slc35a2	.	1
chrX	7884243	7894464	Slc35a2	.	1
chrX	7884309	7894027	Slc35a2	.	1
chrX	7884332	7892224	Slc35a2	.	1
chrX	7884332	7893260	Slc35a2	.	1
chrX	7894518	7899269	Pqbp1	.	-1
chrX	7894582	7898979	Pqbp1	.	-1
chrX	7894710	7899199	Pqbp1	.	-1
chrX	7899356	7908351	Timm17b	.	1
chrX	7907692	7907835	Gm10491	.	-1
chrX	7909541	7909927	Gm10490	.	1
chrX	7919821	7924410	Pcsk1n	.	1
chrX	7924275	7928607	Eras	.	-1
chrX	7930119	7947889	Hdac6	.	-1
chrX	7930121	7947889	Hdac6	.	-1
chrX	7959259	7967910	Gata1	.	-1
chrX	8004199	8018492	Glod5	.	-1
chrX	8049247	8072959	Gm14820	.	1
chrX	8061170	8074760	Suv39h1	.	-1
chrX	8061434	8074258	Suv39h1	.	-1
chrX	8067408	8074729	Suv39h1	.	-1
chrX	8081452	8090498	Was	.	-1
chrX	8083991	8084093	Gm22083	.	1
chrX	8097086	8106701	Gm6787	.	1
chrX	8123300	8132808	Wdr13	.	-1
chrX	8123323	8132770	Wdr13	.	-1
chrX	8125407	8132820	Wdr13	.	-1
chrX	8138977	8145697	Rbm3	.	-1
chrX	8140783	8145679	Rbm3	.	-1
chrX	8142358	8145880	Rbm3	.	-1
chrX	8142360	8145723	Rbm3	.	-1
chrX	8142367	8145696	Rbm3	.	-1
chrX	8142367	8145773	Rbm3	.	-1
chrX	8145428	8147964	Rbm3os	.	1
chrX	8154471	8176181	Tbc1d25	.	-1
chrX	8154471	8176181	Tbc1d25	.	-1
chrX	8154490	8175891	Tbc1d25	.	-1
chrX	8185328	8193512	Ebp	.	-1
chrX	8193847	8206525	Porcn	.	-1
chrX	8193849	8206501	Porcn	.	-1
chrX	8193849	8206501	Porcn	.	-1
chrX	8193849	8206501	Porcn	.	-1
chrX	8238667	8252406	Ftsj1	.	-1
chrX	8240419	8252310	Ftsj1	.	-1
chrX	8240419	8252395	Ftsj1	.	-1
chrX	8271150	8280179	Slc38a5	.	1
chrX	8271380	8280179	Slc38a5	.	1
chrX	8271641	8280174	Slc38a5	.	1
chrX	8327423	8336237	Ssxb10	.	1
chrX	8366977	8375390	Ssxb9	.	1
chrX	8413304	8422157	Ssxb1	.	1
chrX	8454344	8461726	Ssxb2	.	-1
chrX	8454344	8461726	Ssxb2	.	-1
chrX	8514051	8524954	Gm14459	.	-1
chrX	8542607	8548255	Ssxb6	.	-1
chrX	8583403	8591816	Ssxb3	.	-1
chrX	8583543	8589246	Ssxb3	.	-1
chrX	8684886	8690844	Ssxb8	.	-1
chrX	8685330	8690844	Ssxb8	.	-1
chrX	8748431	8754587	Ssx9	.	1
chrX	8803690	8809386	Ssxb5	.	1
chrX	8843993	8849607	Gm6592	.	1
chrX	8874252	8880750	Gm5751	.	1
chrX	8892381	8894964	B630019K06Rik	.	1
chrX	8962133	8962975	Fthl17b	.	-1
chrX	8975709	8976559	Fthl17c	.	-1
chrX	8985899	8986755	Fthl17d	.	-1
chrX	9033492	9034333	Fthl17e	.	1
chrX	9063014	9063861	Fthl17f	.	1
chrX	9104561	9106342	4930402K13Rik	.	1
chrX	9199901	9268085	Lancl3	.	1
chrX	9250927	9256899	Gm14862	.	-1
chrX	9272755	9313250	Xk	.	1
chrX	9283763	9284298	1700012L04Rik	.	1
chrX	9317818	9317976	Gm25481	.	1
chrX	9350626	9351136	Gm14501	.	1
chrX	9435251	9469324	Cybb	.	-1
chrX	9532510	9532669	Gm25728	.	-1
chrX	9571900	9572409	Gm5132	.	-1
chrX	9654266	9663003	Dynlt3	.	-1
chrX	9846927	9847508	Hypm	.	1
chrX	9849702	9850255	4930557A04Rik	.	1
chrX	9885621	9994543	Sytl5	.	1
chrX	9885621	9994543	Sytl5	.	1
chrX	10037976	10117682	Srpx	.	-1
chrX	10038555	10117709	Srpx	.	-1
chrX	10038906	10117605	Srpx	.	-1
chrX	10073620	10216920	Rpgr	.	-1
chrX	10158215	10216453	Rpgr	.	-1
chrX	10158215	10216920	Rpgr	.	-1
chrX	10158215	10216920	Rpgr	.	-1
chrX	10158371	10216920	Rpgr	.	-1
chrX	10160607	10216920	Rpgr	.	-1
chrX	10252304	10321024	Otc	.	1
chrX	10252366	10316864	Otc	.	1
chrX	10485157	10596605	Tspan7	.	1
chrX	10485157	10596605	Tspan7	.	1
chrX	10510047	10510156	Gm25885	.	1
chrX	10707175	10717242	Gm10489	.	-1
chrX	10717389	10719690	Mid1ip1	.	1
chrX	10717389	10719690	Mid1ip1	.	1
chrX	10717472	10718710	Gm14493	.	-1
chrX	11299256	11299757	Gm14483	.	1
chrX	11302431	11302926	Gm14474	.	1
chrX	11305654	11305972	Gm14477	.	1
chrX	11308823	11309141	Gm14476	.	1
chrX	11311933	11312427	Gm14484	.	1
chrX	11315157	11315475	Gm14479	.	1
chrX	11318255	11318764	Gm14482	.	1
chrX	11321491	11321809	Gm14478	.	1
chrX	11324658	11324976	Gm14475	.	1
chrX	11327821	11328151	Gm4906	.	1
chrX	11850483	11850590	Gm26314	.	1
chrX	12036739	12080553	Bcor	.	-1
chrX	12036739	12080553	Bcor	.	-1
chrX	12036739	12080553	Bcor	.	-1
chrX	12036739	12080553	Bcor	.	-1
chrX	12036742	12160355	Bcor	.	-1
chrX	12339781	12354996	Gm14635	.	-1
chrX	12587800	12617049	Atp6ap2	.	1
chrX	12654878	12673668	1810030O07Rik	.	-1
chrX	12675368	12762073	Med14	.	-1
chrX	12679034	12716158	Med14	.	-1
chrX	12709128	12762073	Med14	.	-1
chrX	12762277	12821492	Gm14634	.	1
chrX	12870268	12870362	Gm25063	.	-1
chrX	13042014	13045210	5730405O15Rik	.	1
chrX	13071513	13173328	Usp9x	.	1
chrX	13215697	13215809	n-R5s3	.	-1
chrX	13234683	13247736	2010308F09Rik	.	-1
chrX	13280969	13294052	Ddx3x	.	1
chrX	13466109	13489313	Nyx	.	1
chrX	13517079	13846541	Cask	.	-1
chrX	13517079	13846578	Cask	.	-1
chrX	13521330	13846556	Cask	.	-1
chrX	13521781	13526768	Cask	.	-1
chrX	13632088	13640856	Gpr34	.	1
chrX	13632768	13640858	Gpr34	.	1
chrX	13653380	13653449	Gm25246	.	1
chrX	13661362	13667433	Gpr82	.	1
chrX	13985384	13985475	Gm25552	.	-1
chrX	14211147	14211661	Gm5382	.	1
chrX	14315400	14315591	Gm25202	.	-1
chrX	14796734	14839980	Gm14505	.	1
chrX	15685284	15685391	Gm25207	.	-1
chrX	15707781	15707845	Gm22464	.	1
chrX	15896662	15896769	Gm23516	.	-1
chrX	15922303	15933344	Drr1	.	-1
chrX	16522868	16523689	Cypt1	.	1
chrX	16522871	16523688	Cypt1	.	1
chrX	16619697	16687818	Maoa	.	1
chrX	16709281	16817366	Maob	.	-1
chrX	16885520	16911774	Ndp	.	-1
chrX	17132048	17319368	Efhc2	.	-1
chrX	17325314	17325418	Gm22294	.	1
chrX	17556563	17572325	Fundc1	.	-1
chrX	17557523	17571641	Fundc1	.	-1
chrX	17557897	17572253	Fundc1	.	-1
chrX	17557915	17572007	Fundc1	.	-1
chrX	18145856	18146701	Dusp21	.	1
chrX	18162574	18279936	Kdm6a	.	1
chrX	18162574	18279936	Kdm6a	.	1
chrX	18323443	18323562	n-R5s5	.	-1
chrX	18418426	18461371	4930578C19Rik	.	-1
chrX	19146293	19146388	Mir221	.	-1
chrX	19146892	19146971	Mir222	.	-1
chrX	19162053	19167241	Gm14636	.	-1
chrX	19224788	19225263	Gm26652	.	-1
chrX	19232962	19237856	Gm26652	.	-1
chrX	19355000	19355107	Gm22783	.	1
chrX	19479419	19481319	BC049702	.	-1
chrX	19762667	19762774	Gm23678	.	-1
chrX	20059559	20097521	Chst7	.	1
chrX	20105754	20291807	Slc9a7	.	-1
chrX	20152451	20291770	Slc9a7	.	-1
chrX	20364480	20400853	Rp2	.	1
chrX	20364480	20400857	Rp2	.	1
chrX	20364558	20400853	Rp2	.	1
chrX	20425687	20519939	Jade3	.	1
chrX	20460526	20517896	Jade3	.	1
chrX	20549786	20562089	Rgn	.	1
chrX	20614522	20614695	Gm23628	.	-1
chrX	20615325	20617619	Ndufb11	.	-1
chrX	20617502	20650888	Rbm10	.	1
chrX	20617621	20650901	Rbm10	.	1
chrX	20617782	20650901	Rbm10	.	1
chrX	20620097	20650684	Rbm10	.	1
chrX	20620097	20650684	Rbm10	.	1
chrX	20620097	20650684	Rbm10	.	1
chrX	20658325	20683179	Uba1	.	1
chrX	20662897	20683179	Uba1	.	1
chrX	20687953	20699880	Cdk16	.	1
chrX	20688417	20699880	Cdk16	.	1
chrX	20703905	20720539	Usp11	.	1
chrX	20800331	20800436	Gm26065	.	-1
chrX	20823736	20823814	Gm24824	.	-1
chrX	20848542	20860519	Araf	.	1
chrX	20848565	20852904	Araf	.	1
chrX	20848577	20852889	Araf	.	1
chrX	20860510	20921004	Syn1	.	-1
chrX	20860514	20920918	Syn1	.	-1
chrX	20863125	20863182	Mir5617	.	-1
chrX	20870165	20874733	Timp1	.	1
chrX	20870220	20874735	Timp1	.	1
chrX	20925453	20931555	Cfp	.	-1
chrX	20933394	20950608	Elk1	.	-1
chrX	20951661	20962017	Uxt	.	-1
chrX	20962113	20986737	A230072C01Rik	.	1
chrX	21028938	21062003	Zfp182	.	-1
chrX	21029588	21061986	Zfp182	.	-1
chrX	21068405	21077963	Spaca5	.	1
chrX	21079173	21089229	Zfp300	.	-1
chrX	21115819	21121192	Ssxa1	.	1
chrX	21174438	21175653	Gm21876	.	-1
chrX	21206579	21221665	4930453H23Rik	.	-1
chrX	21312209	21334727	Gm6938	.	-1
chrX	21360864	21364622	Gm26593	.	-1
chrX	21484543	21489164	Agtr2	.	1
chrX	21500365	21500496	Gm22592	.	-1
chrX	21714895	21742355	Slc6a14	.	1
chrX	21716016	21716095	Gm25553	.	1
chrX	21743439	21745097	Gm28269	.	-1
chrX	21751378	21761733	Gm28268	.	1
chrX	21901731	21901838	Gm24535	.	-1
chrX	22434413	22434516	Gm25812	.	1
chrX	22861935	22862045	Gm26131	.	1
chrX	23219270	23365082	Klhl13	.	-1
chrX	23219284	23285559	Klhl13	.	-1
chrX	23219285	23266802	Klhl13	.	-1
chrX	23219285	23284829	Klhl13	.	-1
chrX	23219285	23315179	Klhl13	.	-1
chrX	23693050	23805990	Wdr44	.	1
chrX	23693095	23806025	Wdr44	.	1
chrX	23882552	23907607	Gm4907	.	1
chrX	23892783	23907497	Gm4907	.	1
chrX	23957701	23958934	Gm4985	.	-1
chrX	23982184	23982286	Gm25299	.	1
chrX	24422750	24424779	Gm27192	.	-1
chrX	24474307	24500760	Gm5934	.	-1
chrX	24552249	24574895	Gm4297	.	-1
chrX	24617010	24617117	Gm27910	.	-1
chrX	24617212	24617318	Gm27839	.	-1
chrX	24753161	24775164	Gm5935	.	-1
chrX	24753265	24773575	Gm5935	.	-1
chrX	24969993	24970079	Gm44480	.	1
chrX	25277604	25301455	Gm5169	.	-1
chrX	25548295	25570452	Gm1993	.	-1
chrX	25679414	25679520	Gm27892	.	-1
chrX	25917943	25954696	E330010L02Rik	.	-1
chrX	26028213	26051041	Gm5168	.	-1
chrX	26028316	26049458	Gm5168	.	-1
chrX	26200677	26231355	Gm2012	.	-1
chrX	26200881	26231323	Gm2012	.	-1
chrX	26229980	26230066	Gm26302	.	1
chrX	26286976	26310044	Gm2030	.	-1
chrX	26522655	26545565	Slx	.	-1
chrX	26579876	26579982	Gm27341	.	-1
chrX	26672776	26702638	Gm14525	.	-1
chrX	26912742	26935669	Gm6121	.	-1
chrX	26912742	26935697	Gm6121	.	-1
chrX	27472030	27494882	Gm10230	.	-1
chrX	27472155	27493313	Gm10230	.	-1
chrX	27493555	27493641	Gm44452	.	1
chrX	27598617	27598703	Gm44407	.	1
chrX	27658160	27691519	Gm2101	.	1
chrX	27658189	27691917	Gm2101	.	1
chrX	27658189	27692894	Gm2101	.	1
chrX	27658222	27691564	Gm2101	.	1
chrX	27658245	27691624	Gm2101	.	1
chrX	27924016	27946885	Gm10058	.	-1
chrX	27924138	27945297	Gm10058	.	-1
chrX	28005079	28047399	Gm2117	.	1
chrX	28005135	28046129	Gm2117	.	1
chrX	28270709	28293632	Gm4836	.	-1
chrX	28584991	28607842	Gm10147	.	-1
chrX	28585113	28606271	Gm10147	.	-1
chrX	28606513	28606599	Gm44499	.	1
chrX	28666149	28699504	Gm2165	.	1
chrX	28666178	28699902	Gm2165	.	1
chrX	28666178	28700879	Gm2165	.	1
chrX	28666211	28699549	Gm2165	.	1
chrX	28666234	28699609	Gm2165	.	1
chrX	28931820	28954702	Gm10096	.	-1
chrX	28931925	28953081	Gm10096	.	-1
chrX	29012993	29046381	Gm2200	.	1
chrX	29150250	29151825	Gm26818	.	-1
chrX	29646630	29646715	Gm44496	.	1
chrX	29881289	29916002	Gm3669	.	-1
chrX	29882266	29916002	Gm3669	.	-1
chrX	29882559	29915946	Gm3669	.	-1
chrX	29882619	29915969	Gm3669	.	-1
chrX	29882664	29916031	Gm3669	.	-1
chrX	29976313	29999162	Gm10488	.	1
chrX	29977575	29977661	Gm44298	.	-1
chrX	30037836	30087879	E330016L19Rik	.	1
chrX	30329771	30352645	Gm14632	.	1
chrX	30331336	30352523	Gm14632	.	1
chrX	30373538	30422500	Gm7437	.	1
chrX	30587055	30621275	Gm14974	.	-1
chrX	30587437	30621265	Gm14974	.	-1
chrX	30820541	30843469	Gm10487	.	-1
chrX	30820646	30841834	Gm10487	.	-1
chrX	31117673	31119170	Gm21447	.	1
chrX	31253893	31255381	Spin2f	.	1
chrX	31336453	31337950	Gm2784	.	1
chrX	31381958	31383918	Gm2777	.	-1
chrX	31573105	31574283	Gm21883	.	-1
chrX	31618215	31618920	Spin2e	.	-1
chrX	31715659	31717156	Gm21608	.	-1
chrX	31962043	31962821	Gm21637	.	1
chrX	32047828	32049325	Gm21645	.	1
chrX	32278393	32280342	Gm2799	.	1
chrX	32560054	32562009	Gmcl1l	.	1
chrX	32650715	32651426	Gm5926	.	1
chrX	32726108	32728051	Gm21951	.	1
chrX	32894624	32896121	Gm21657	.	1
chrX	32941767	32942945	Gm21789	.	1
chrX	32973896	32975846	Gm2825	.	1
chrX	33234868	33235393	Spin2-ps6	.	1
chrX	33313378	33315286	Gm2863	.	1
chrX	33399413	33400124	Gm2854	.	1
chrX	33575397	33577314	Gm2913	.	-1
chrX	33657171	33658872	Gm2927	.	1
chrX	33700648	33702349	Gm2933	.	-1
chrX	33955043	33956540	Gm2964	.	-1
chrX	33985638	33986816	Gm21870	.	-1
chrX	34160002	34161499	Gm21681	.	-1
chrX	34237048	34238733	Spin2g	.	-1
chrX	34237099	34237786	Spin2g	.	-1
chrX	34450523	34452020	Gm21699	.	1
chrX	34974041	35009236	Gm14552	.	-1
chrX	35067383	35090316	Gm10486	.	1
chrX	35129014	35179028	Gm2309	.	1
chrX	35294188	35348739	Gm14553	.	-1
chrX	35404182	35427093	Gm14819	.	1
chrX	35405793	35426971	Gm14819	.	1
chrX	35838126	35838401	Gm25624	.	1
chrX	35888831	36076562	Dock11	.	1
chrX	35947396	36076556	Dock11	.	1
chrX	36041237	36076227	Dock11	.	1
chrX	36112109	36171259	Il13ra1	.	1
chrX	36195903	36199150	Zcchc12	.	1
chrX	36195945	36199158	Zcchc12	.	1
chrX	36195958	36199157	Zcchc12	.	1
chrX	36195985	36199157	Zcchc12	.	1
chrX	36328352	36362341	Lonrf3	.	1
chrX	36363898	36364002	Gm25047	.	1
chrX	36381116	36381253	Gm44485	.	-1
chrX	36401279	36404655	Gm6268	.	1
chrX	36409609	36409707	Gm22364	.	-1
chrX	36423600	36491830	Gm14569	.	-1
chrX	36598205	36606079	Pgrmc1	.	1
chrX	36608313	36645395	Akap17b	.	-1
chrX	36743658	36777202	Slc25a43	.	1
chrX	36776618	36776705	Gm23613	.	1
chrX	36795650	36798807	Slc25a5	.	1
chrX	36814770	36817185	Mdrl	.	-1
chrX	36814770	36817200	Gm14549	.	1
chrX	36823736	36864238	C330007P06Rik	.	-1
chrX	36848542	36864246	C330007P06Rik	.	-1
chrX	36848549	36874111	C330007P06Rik	.	-1
chrX	36874294	36884222	Ube2a	.	1
chrX	36874330	36883250	Ube2a	.	1
chrX	36874340	36883924	Ube2a	.	1
chrX	36874345	36883541	Ube2a	.	1
chrX	36874652	36883386	Ube2a	.	1
chrX	36887539	36902899	Nkrf	.	-1
chrX	36910833	36911985	Gm15008	.	1
chrX	36911325	36989656	6-Sep	.	-1
chrX	36913445	36989656	6-Sep	.	-1
chrX	36915030	36989656	6-Sep	.	-1
chrX	37048844	37050418	Sowahd	.	1
chrX	37060245	37060354	Gm26099	.	-1
chrX	37071991	37072262	Gm24809	.	-1
chrX	37082519	37085402	Rpl39	.	-1
chrX	37082911	37083042	Snora69	.	-1
chrX	37091677	37110322	Upf3b	.	-1
chrX	37126794	37150746	Nkap	.	1
chrX	37150697	37168842	Akap14	.	-1
chrX	37187587	37191163	Ndufa1	.	-1
chrX	37191244	37192467	Rnf113a1	.	1
chrX	37209347	37211041	Gm9	.	-1
chrX	37213803	37222258	Rhox1	.	-1
chrX	37244975	37249686	Rhox2a	.	1
chrX	37244997	37249599	Rhox2a	.	1
chrX	37249918	37258983	Rhox3a	.	1
chrX	37265337	37270132	Rhox4a	.	1
chrX	37380027	37384308	Rhox3a2	.	1
chrX	37380387	37384488	Rhox3a2	.	1
chrX	37390847	37395621	Rhox4a2	.	1
chrX	37412066	37416806	Rhox2b	.	1
chrX	37432493	37437279	Rhox4b	.	1
chrX	37453679	37458288	Rhox2c	.	1
chrX	37453679	37458379	Rhox2c	.	1
chrX	37458584	37473964	Rhox3c	.	1
chrX	37469867	37473779	Rhox3c	.	1
chrX	37480336	37485124	Rhox4c	.	1
chrX	37493427	37497623	Rhox2d	.	1
chrX	37499316	37499459	Gm26494	.	1
chrX	37514358	37519176	Rhox4d	.	1
chrX	37530451	37541813	Rhox2e	.	1
chrX	37542018	37551082	Rhox3e	.	1
chrX	37546974	37550897	Rhox3e	.	1
chrX	37557411	37562283	Rhox4e	.	1
chrX	37571404	37576163	Rhox2f	.	1
chrX	37580991	37585496	Rhox3f	.	1
chrX	37581351	37585496	Rhox3f	.	1
chrX	37602893	37607704	Rhox4f	.	-1
chrX	37623317	37628612	Rhox3g	.	-1
chrX	37632204	37632347	Gm24493	.	-1
chrX	37639116	37643470	Rhox2g	.	-1
chrX	37646499	37651327	Rhox4g	.	-1
chrX	37657687	37668764	Rhox3h	.	-1
chrX	37667232	37667376	Gm24147	.	-1
chrX	37668996	37673277	Rhox2h	.	-1
chrX	37804850	37808764	Rhox5	.	1
chrX	37826909	37829857	Rhox6	.	1
chrX	37831685	37841171	Rhox7a	.	1
chrX	37874777	37878944	Rhox8	.	-1
chrX	37886438	37897232	Rhox7b	.	-1
chrX	37899096	37901704	Rhox9	.	-1
chrX	37899096	37901770	Rhox9	.	-1
chrX	38013907	38018815	Btg1-ps1	.	-1
chrX	38038198	38043114	Btg1-ps2	.	-1
chrX	38066474	38071691	Rhox10	.	1
chrX	38076593	38085141	Rhox11	.	-1
chrX	38104076	38110907	Rhox12	.	-1
chrX	38104177	38108143	Rhox12	.	-1
chrX	38105576	38110787	Rhox12	.	-1
chrX	38121218	38129967	Rhox13	.	1
chrX	38189792	38197046	Zbtb33	.	1
chrX	38189811	38194684	Zbtb33	.	1
chrX	38196572	38252429	Tmem255a	.	-1
chrX	38197305	38252439	Tmem255a	.	-1
chrX	38197305	38252439	Tmem255a	.	-1
chrX	38210440	38210520	Mir3110	.	1
chrX	38316183	38336769	Atp1b4	.	1
chrX	38316183	38336769	Atp1b4	.	1
chrX	38401356	38456454	Lamp2	.	-1
chrX	38405061	38456454	Lamp2	.	-1
chrX	38419506	38456454	Lamp2	.	-1
chrX	38476460	38482486	Gm7598	.	1
chrX	38533273	38564525	Cul4b	.	-1
chrX	38533273	38576196	Cul4b	.	-1
chrX	38533573	38576183	Cul4b	.	-1
chrX	38600654	38613426	Mcts1	.	1
chrX	38630784	38635087	C1galt1c1	.	-1
chrX	38705480	38737762	Gm14565	.	-1
chrX	38752061	38752127	Gm25642	.	-1
chrX	38772670	38962686	6030498E09Rik	.	1
chrX	38958083	38959555	6030498E09Rik	.	1
chrX	39305376	39305481	Gm26437	.	-1
chrX	39346266	39346963	Cypt15	.	1
chrX	39862918	39863604	Cypt14	.	-1
chrX	39870499	40475561	Gm14643	.	1
chrX	39976300	39976371	Gm26194	.	-1
chrX	41401127	41676585	Gria3	.	1
chrX	41401303	41678601	Gria3	.	1
chrX	41401564	41672464	Gria3	.	1
chrX	41654233	41654318	Gm22413	.	1
chrX	41794990	41911901	Thoc2	.	-1
chrX	41948831	41948958	Gm44490	.	1
chrX	42067835	42109656	Xiap	.	1
chrX	42068397	42109656	Xiap	.	1
chrX	42071324	42109656	Xiap	.	1
chrX	42093727	42109656	Xiap	.	1
chrX	42147987	42150181	Gm37564	.	-1
chrX	42149316	42277185	Stag2	.	1
chrX	42149411	42277175	Stag2	.	1
chrX	42150700	42277185	Stag2	.	1
chrX	42489690	42491524	Gm43337	.	1
chrX	42502496	42529326	Sh2d1a	.	1
chrX	42502561	42522093	Sh2d1a	.	1
chrX	42502653	42522093	Sh2d1a	.	1
chrX	42527865	43167817	Tenm1	.	-1
chrX	42527865	43167838	Tenm1	.	-1
chrX	42532390	43274786	Tenm1	.	-1
chrX	42681756	42681886	Gm23705	.	-1
chrX	43254045	43254235	Gm24763	.	1
chrX	43591159	43593532	Gm362	.	1
chrX	44365457	44368342	Dcaf12l2	.	-1
chrX	44786569	44790161	Dcaf12l1	.	-1
chrX	44786569	44790197	Dcaf12l1	.	-1
chrX	45090903	45092791	Prr32	.	1
chrX	45795360	45795467	Gm25078	.	-1
chrX	46267558	46328911	4930515L19Rik	.	-1
chrX	46329006	46330345	Actrt1	.	1
chrX	46473584	46774099	Gm29242	.	-1
chrX	47809367	47892519	Smarca1	.	-1
chrX	47809369	47892519	Smarca1	.	-1
chrX	47809632	47892552	Smarca1	.	-1
chrX	47874329	47892432	Smarca1	.	-1
chrX	47912386	47965868	Ocrl	.	1
chrX	47912437	47957092	Ocrl	.	1
chrX	47960288	47965763	Ocrl	.	1
chrX	48025145	48034853	Apln	.	-1
chrX	48108724	48136981	Xpnpep2	.	1
chrX	48108918	48134025	Xpnpep2	.	1
chrX	48108928	48136670	Xpnpep2	.	1
chrX	48146435	48161565	Sash3	.	1
chrX	48171968	48208687	Zdhhc9	.	-1
chrX	48171968	48208878	Zdhhc9	.	-1
chrX	48230285	48230444	Gm24038	.	1
chrX	48256861	48282453	Utp14a	.	1
chrX	48276791	48285426	9530027J09Rik	.	-1
chrX	48299578	48299682	Gm22528	.	1
chrX	48307042	48307143	Gm22612	.	1
chrX	48341357	48408049	Bcorl1	.	1
chrX	48343769	48408049	Bcorl1	.	1
chrX	48411045	48454169	Elf4	.	-1
chrX	48411048	48463132	Elf4	.	-1
chrX	48474943	48513559	Aifm1	.	-1
chrX	48474943	48513563	Aifm1	.	-1
chrX	48519284	48530232	Rab33a	.	1
chrX	48541624	48592133	Zfp280c	.	-1
chrX	48541624	48594373	Zfp280c	.	-1
chrX	48541624	48594452	Zfp280c	.	-1
chrX	48541625	48591761	Zfp280c	.	-1
chrX	48623577	48662294	Slc25a14	.	1
chrX	48623577	48662294	Slc25a14	.	1
chrX	48623764	48662294	Slc25a14	.	1
chrX	48623961	48662292	Slc25a14	.	1
chrX	48644339	48644458	Gm27828	.	1
chrX	48667978	48674478	Gpr119	.	-1
chrX	48695003	48710723	Rbmx2	.	1
chrX	48841465	48877713	Gm595	.	-1
chrX	49009706	49288212	Enox2	.	-1
chrX	49009706	49080752	Enox2	.	-1
chrX	49010457	49288242	Enox2	.	-1
chrX	49010457	49288242	Enox2	.	-1
